"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.TSDP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP",2.5568401947021586,0.07917531010128012,2.4006903273599787,2.7129900620443386,0.0062687297296338705,622,"Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank","School survey.  Our teaching support indicator asks teachers about participation and the experience with several types of formal/informal training:      Pre,Service (Induction) Training:   - 0.5 Points. Had a pre-service training   - 0.5 Points.  Teacher reported receiving usable skills from training      Teacher practicum (teach a class with supervision)   - 0.5 Points. Teacher participated in a practicum   - 0.5 Points.  Practicum lasted more than 3 months and teacher spent more than one hour per day teaching to students.     In-Service Training:   - 0.5 Points. Had an in-service training   - 0.25 Points. In-service training lasted more than 2 total days   - 0.125 Points. More than 25% of the in-service training was done in the classroom.   - 0.125 Points. More than 50% of the in-service training was done in the classroom.     Opportunities for teachers to come together to share ways of improving teaching: <br>  - 1 Point if such opportunities exist."
"SE.PRM.TSUP.1",NA,NA,NA,NA,NA,1,"(De Jure) Practicum required as part of pre-service training","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.2",86.77754038625078,3.491523453704088,79.89154368575679,93.66353708674477,12.190736027765723,622,"(De Facto) Percent reporting they completed a practicum as part of pre-service training","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.3",29.897018580129043,3.4870159079297594,23.019911679672468,36.77412548058562,12.159279942155203,622,"(De Facto) Percent of teachers reporting that they participated in an induction and/or mentorship program","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.4",NA,NA,NA,NA,NA,1,"(De Jure) Participation in professional development has professional implications for teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.5",64.62774936229098,4.801683809616278,55.15784910005568,74.0976496245263,23.05616740753109,622,"(De Facto) Percent of teachers reporting having attended in-service trainings in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.6",5.0826693884603,0.6853558697944799,3.73100776549102,6.434331011429579,0.4697126682617481,333,"(De Facto) Average length of the trainings attended","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.7",1.5171287112741307,0.17230453354465458,1.177309012165444,1.8569484103828175,0.029688852280040996,333,"(De Facto) Average span of time (in weeks) of those trainings","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.8",7.656126393327265,2.2854486489619643,3.148755308878493,12.163497477776037,5.223275527042068,333,"(De Facto) Average percent of time spent inside the classrooms during the trainings","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.9",79.93831914201762,3.933208395938457,72.18122960906474,87.6954086749705,15.47012828588077,622,"(De Facto) Percent of teachers that report having opportunities to come together with other teachers to discuss ways of improving teaching","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.DF",2.5568401947021586,0.07917531010128012,2.4006903273599787,2.7129900620443386,0.0062687297296338705,622,"(De Facto) Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSUP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Support","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL",3.0660765480184415,0.07672143991509613,2.9147662133987406,3.2173868826381424,0.005886179342645705,622,"Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank","School survey.  This policy lever measures whether there is a teacher evaluation system in place, and if so, the types of decisions that are made based on the evaluation results.  Score is the sum of the following:   , 1 Point. Was teacher formally evaluated in past school year?   - 1 Point total.  0.2 points for each of the following: Evaluation included evaluation of attendance, knowledge of subject matter, pedagogical skills in the classroom, students' academic achievement, students' socio-emotional development       - 1 Point.  Consequences exist if teacher receives 2 or more negative evaluations   - 1 Point. Rewards exist if teacher receives 2 or more positive evaluations"
"SE.PRM.TEVL.1",NA,NA,NA,NA,NA,1,"(De Jure) Legislation assigns responsibility of evaluating the performance of teachers to a public authority (national, regional, local)","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.2",NA,NA,NA,NA,NA,1,"(De Jure) Legislation assigns responsibility of evaluating the performance of teachers to the schools","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.3",44.28766705566248,5.557983581159655,33.32618932001593,55.249144791309035,30.8911814884403,622,"(De Facto) Percent of teachers that report being evaluated in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.4",NA,NA,NA,NA,NA,1,"(De Jure) The criteria to evaluate teachers is clear","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.5",0.5656480977252332,0.08950330765398641,0.38912931176811544,0.742166883682351,0.008010842081004143,1446,"(De Facto) Number of criteria used to evaluate teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.6",69.81397671806276,5.5740077055739405,58.820896139328326,80.8070572967972,31.069561901797666,622,"(De Facto) Percent of teachers that report there would be consequences after two negative evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.7",66.69946339690415,6.3742379425719315,54.12816550281477,79.27076129099353,40.63090934852365,622,"(De Facto) Percent of teachers that report there would be consequences after two positive evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.8",NA,NA,NA,NA,NA,1,"(De Jure) There are clear consequences for teachers who receive two or more negative evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.9",NA,NA,NA,NA,NA,1,"(De Jure) There are clear consequences for teachers who receive two or more positive evaluations","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.DF",3.0660765480184415,0.07672143991509613,2.9147662133987406,3.2173868826381424,0.005886179342645705,622,"(De Facto) Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TEVL.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Evaluation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA",2.769441095544397,0.08926035196954209,2.593401467772419,2.9454807233163747,0.007967410433726537,608,"Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank","School Survey.  This policy lever measures the extent to which teacher presence is being monitored, whether attendance is rewarded, and whether there are consequences for chronic absence. Score is the sum of the following:   , 1 Point. Teachers evaluated by some authority on basis of absence.   - 1 Point.  Good attendance is rewarded.    - 1 Point.  There are consequences for chronic absence (more than 30% absence).   - 1 Point. One minus the fraction of teachers that had to miss class because of any of the following: collect paycheck, school administrative procedure, errands or request of the school district office, other administrative tasks."
"SE.PRM.TMNA.1",NA,NA,NA,NA,NA,1,"(De Jure) Information on teacher presence/absenteeism is being collected on a regular basis","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.2",NA,NA,NA,NA,NA,1,"(De Jure) Teachers receive monetary compensation for being present","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.3",3.3307781456038694,1.3287249409532973,0.7102614340343556,5.951294857173384,1.7655099687113434,622,"(De Facto) Teacher report receiving monetary compensation (aside from salary) for being present","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.4",37.881995541259776,5.341810813498587,27.346854613768294,48.41713646875126,28.53494276721044,608,"(De Facto) Percent of teachers that report having been absent because of administrative processes","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.5",77.25366000765248,3.1459535745809815,71.04919762276144,83.45812239254353,9.897023893418854,622,"(De Facto) Percent of teachers that report that there would be consequences for being absent 40% of the time","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.DF",2.769441095544397,0.08926035196954209,2.593401467772419,2.9454807233163747,0.007967410433726537,608,"(De Facto) Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TMNA.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Monitoring & Accountability","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM",4.007665353957891,0.04671066516066172,3.91554239089059,4.099788317025191,0.0021818862397514566,611,"Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank","School Survey. This lever measures whether teachers are intrinsically motivated to teach. The question(s) aim to address this phenomenon by measuring the level of intrinsic motivation among teachers as well as teacher values that may be relevant for ensuring that the teacher is motivated to focus on all children and not just some.  Score is sum of the following      , Max 1 point. Average response to battery of questions on whether teachers considers it acceptable to be absent in certain situations.  Average response scores scaled to be continuous score between 0-1.     - Max 1 point. Average response to battery of questions on whether teachers consider some students to be more deserving of attention.  Average response scores scaled to be continuous score between 0-1.    - Max 1 point. Average response to battery of questions on teachers growth mindset regarding students.  Average response scores scaled to be continuous score between 0-1.    - 1 point. Binary response to whether teacher said they became teacher, because teaching offered steady career.  Teacher scored 0 points if they reported wanting to teach for a steady career."
"SE.PRM.TINM.1",4.483175802037761,1.8926053846595197,0.7505717949597885,8.215779809115734,3.5819551420422084,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if the assigned curriculum has been completed""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.10",86.54112149840763,2.511211506700886,81.58849999130022,91.49374300551504,6.306183231386934,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students can change even their basic intelligence level considerably""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.11",0.7131505188744304,0.039364049165363485,0.6355165816361704,0.7907844561126903,0.0015495283666931536,622,"(De Facto) Percent of teachers who state that intrinsic motivation was the main reason to become teachers","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.12",0.8012702495995925,0.0462133758855726,0.7101280424552748,0.8924124567439101,0.0021356761107412235,622,"(De Facto) New teachers are required to undergo a probationary period","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.13",NA,NA,NA,NA,NA,1,"(De Jure) New teachers are required to undergo a probationary period","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.2",12.578500814322602,2.865171137536356,6.927798689295991,18.229202939349214,8.209205647371377,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if students are left with work to do""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.3",19.064405009607565,3.8178776559119973,11.534771229370662,26.59403878984447,14.576189795512088,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""It is acceptable for a teacher to be absent if the teacher is doing something useful for the community""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.4",27.075079524293578,4.813850392415475,17.581184278171598,36.56897477041556,23.17315560055862,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they attend school regularly""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.5",28.029342137732204,4.0548584613286485,20.032333852979725,36.02635042248468,16.441877141408536,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they come to school with materials""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.6",30.78143471125206,4.7301753999097205,21.45256362433979,40.11030579816433,22.374559313911085,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students deserve more attention if they are motivated to learn""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.7",39.56517582785508,5.712930580631452,28.298110992118357,50.832240663591804,32.637575819114026,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students have a certain amount of intelligence and they really can’t do much to change it""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.8",52.92214259977023,6.466424072069238,40.16903484761551,65.67525035192496,41.8146402798365,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""To be honest, students can’t really change how intelligent they are""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.9",84.27153365786953,3.0226480751056113,78.31025487858749,90.23281243715157,9.136401385939656,622,"(De Facto) Percent of teachers that agree or strongly agrees with ""Students can always substantially change how intelligent they are""","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.DF",4.007665353957891,0.04671066516066172,3.91554239089059,4.099788317025191,0.0021818862397514566,611,"(De Facto) Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TINM.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Teaching) - Intrinsic Motivation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD",4.125748394021857,0.06620470899303793,3.995179198732739,4.256317589310974,0.004383063492852837,200,"Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.ISTD.1",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that students have access to the prescribed textbooks?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.10",57.38304219484695,5.916140108626089,45.715206704742855,69.05087768495105,35.00071378489431,175,"(De Facto) Do you know if there is a policy in place to require that schools have access to drinking water?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.11",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have functioning toilets?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.12",96.303561651758,1.8188892838687527,92.71634083730329,99.89078246621271,3.308358226972584,200,"(De Facto) Do you know if there is a policy in place to require that schools have functioning toilets?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.13",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools are accessible to children with special needs?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.14",97.7358987278723,1.0843866572548448,95.59726696929285,99.87453048645175,1.1758944224323364,200,"(De Facto) Do you know if there is there a policy in place to require that schools are accessible to children with special needs?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.2",91.25781119070977,3.077060340742274,85.18922032070041,97.32640206071913,9.468300340568959,199,"(De Facto) Do you know if there is a policy in place to require that students have access to the prescribed textbooks?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.3",NA,NA,NA,NA,NA,1,"(De Jure) Is there a national connectivity program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.4",-999,NA,NA,NA,NA,1,"(De Facto) Do you know if there is a national connectivity program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.5",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that students have access to PCs, laptops, tablets, and/or other computing devices?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.6",61.892988740994554,5.31864138423513,51.40354265576204,72.38243482622707,28.287946174098582,189,"(De Facto) Do you know if there is a policy in place to require that students have access to PCs, laptops, tablets, and/or other computing devices?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have access to electricity?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.8",97.92833281354407,1.0735230931028366,95.81112622019643,100.04553940689172,1.1524518314250816,196,"(De Facto) Do you know if there is a policy in place to require that schools have access to electricity?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.9",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy in place to require that schools have access to drinking water?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.DF",4.125748394021857,0.06620470899303793,3.995179198732739,4.256317589310974,0.004383063492852837,200,"(De Facto) Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ISTD.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Inputs & Infrastructure) - Standards","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON",3.261437025790769,0.10549467888080928,3.0533799927147736,3.4694940588667644,0.011129127272165067,200,"Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?"
"SE.PRM.IMON.1",0.974807757806774,0.02141782929461914,0.9325674281025502,1.0170480875109977,4.5872341169344585e-4,200,"(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.10",-999,NA,NA,NA,NA,1,"(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.2",0.5122119541084715,0.057037808585046985,0.399721756941568,0.6247021512753751,0.0032533116081844594,200,"(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.3",0.8256038261736882,0.03728881863085588,0.7520626670029,0.8991449853444764,0.0013904559948848649,200,"(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.4",0.8278806814177926,0.041786848158400676,0.7454684901900556,0.9102928726455296,0.001746140679013234,200,"(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.5",0.5876975996476417,0.06163138122320576,0.4661479399139655,0.7092472593813178,0.0037984271514801193,168,"(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.6",0.9585770003998991,0.01651730061186236,0.9260015132171655,0.9911524875826327,2.728212195026287e-4,200,"(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.7",-999,NA,NA,NA,NA,1,"(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.8",-999,NA,NA,NA,NA,1,"(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.9",-999,NA,NA,NA,NA,1,"(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.DF",3.261437025790769,0.10549467888080928,3.0533799927147736,3.4694940588667644,0.011129127272165067,200,"(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.IMON.DJ",-999,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.1",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy to encourage salt iodization exist?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of households with salt testing positive for any iodide among households","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.3",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy exist to encourage iron fortification of staples like wheat, maize, or rice?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 6–23 months who had at least the minimum dietary diversity and the minimum meal frequency during the previous day","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.5",NA,NA,NA,NA,NA,1,"(De Jure) Does a national policy exist to encourage breastfeeding?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.6",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children born in the five (three) years preceding the survey who were ever breastfed","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a publicly funded school feeding program?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.8",8.429045916873033,4.018329801693829,0.5040796026397487,16.354012231106317,16.146974395180766,200,"(De Facto) Percent of schools reporting having publicly funded school feeding program","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LNTN",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Nutrition Programs","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LHTH.1",NA,NA,NA,NA,NA,1,"(De Jure) Are young children required to receive a complete course of childhood immunizations?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children who at age 24-35 months had received all vaccinations recommended in the national immunization schedule","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.3",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that assures access to healthcare for young children? Either by offering these services free or by subsidizing them","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of  children under 5 covered by health insurance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.5",NA,NA,NA,NA,NA,1,"(De Jure) Are deworming pills funded and distributed by the government?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.6",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 6-59 months who received deworming medication","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.7",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that guarantees pregnant women free antenatal visits and skilled delivery?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.8",NA,NA,NA,NA,NA,1,"(De Facto) Percent of women age 15-49 years with a live birth in the last 2 years whose most recent live birth was delivered in a health facility","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LHTH",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Health","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LCBC.1",NA,NA,NA,NA,NA,1,"(De Jure) Is there a policy that guarantees free education for some or all grades and ages included in pre-primary education (for children age 0-83 months)?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.2",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 36-59 months who are attending an early childhood education programme","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.3",NA,NA,NA,NA,NA,1,"(De Jure) Are there developmental standards established for early childhood care and education?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.4",NA,NA,NA,NA,NA,1,"(De Jure) According to laws and regulations, are there requirement to become an early childhood educator, pre-primary teacher?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.5",NA,NA,NA,NA,NA,1,"(De Jure) According to policy, are ECCE professionals working at public or private centers required to complete in-service training in ECCE service delivery?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LCBC",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Center-Based Care","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.LFCP.1",NA,NA,NA,NA,NA,1,"(De Jure) Are anti poverty interventions that focus on ECD publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.2",-999,NA,NA,NA,NA,1,"(De Jure) Are cash transfers conditional on ECD services/enrollment publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.3",-999,NA,NA,NA,NA,1,"(De Jure) Are cash transfers focused partially on ECD publicly supported?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.4",NA,NA,NA,NA,NA,1,"(De Facto) Coverage of social protection programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LFCP",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Caregiver Capacity – Financial Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.1",NA,NA,NA,NA,NA,1,"(De Jure) Does the government offer programs that aim to share good parenting practices with caregivers?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.2",NA,NA,NA,NA,NA,1,"(De Jure) Are any of the following publicly-supported delivery channels used to reach families in order to promote early childhood stimulation? Home visits, Group sessions, Community health programs, Health center waiting rooms, School-based groups, Mass media/Information campaigns","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.3",-999,NA,NA,NA,NA,1,"(De Facto) Percent of children under age 5 who have three or more children’s books","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.4",NA,NA,NA,NA,NA,1,"(De Facto) Percent of children age 24-59 months engaged in four or more activities to provide early stimulation and responsive care in the last 3 days with any adult in the household","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC.DJ",NA,NA,NA,NA,NA,1,"(De Jure) Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.LSKC",NA,NA,NA,NA,NA,1,"Policy Lever (Learners) - Caregiver Capacity – Skills Capacity","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.SCFN",4.938882374758451,0.019913813629599125,4.899608270841951,4.9781564786749515,3.965599732744079e-4,200,"Policy Lever (School Management) - Clarity of Functions","Global Education Policy Dashboard","World Bank","Expert Survey."
"SE.PRM.SCFN.1",97.98701714386772,1.6362421028594123,94.76001383975239,101.21402044798305,2.6772882191697915,200,"(De Facto) Do you know if the policies governing schools assign responsibility for the implementation of the maintenance and expansion of school infrastructure?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.SCFN.10",NA,NA,NA,NA,NA,1,"(De Jure) Do the policies governing schools assign the responsibility of student learning assessments?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.SCFN.11",99.26257253578126,0.4896130339400111,98.29695572669094,100.22818934487158,0.23972092300394246,200,"(De Facto) Do you know if the policies governing schools assign responsibility for the implementation of principal hiring and assignment?","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.SCFN.12",NA,NA,NA,NA,NA,1,"(De Jure) Do the policies governing schools assign the responsibility of principal hiring and assignment?","Global Education Policy Dashboard","World Bank",NA
